Title,Brand,Quantity,MRP,ean_code,Unit,TLC,MLC,LLC,Images
Hot & Sweet - Tomato Chilli Sauce / Ketchup MAGGI  200 g,MAGGI ,200 g,77,89009710,g,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Tomato Ketchup & Sauces,"https://www.bigbasket.com/media/uploads/p/l/266058_12-maggi-hot-sweet-tomato-chilli-sauce.jpg, https://www.bigbasket.com/media/uploads/p/l/266058-2_8-maggi-hot-sweet-tomato-chilli-sauce.jpg, https://www.bigbasket.com/media/uploads/p/l/266058-3_7-maggi-hot-sweet-tomato-chilli-sauce.jpg, https://www.bigbasket.com/media/uploads/p/l/266058-4_7-maggi-hot-sweet-tomato-chilli-sauce.jpg, https://www.bigbasket.com/media/uploads/p/l/266058-5_6-maggi-hot-sweet-tomato-chilli-sauce.jpg, https://www.bigbasket.com/media/uploads/p/l/266058-6_3-maggi-hot-sweet-tomato-chilli-sauce.jpg, https://www.bigbasket.com/media/uploads/p/l/266058-7_3-maggi-hot-sweet-tomato-chilli-sauce.jpg, https://www.bigbasket.com/media/uploads/p/l/266058-8_3-maggi-hot-sweet-tomato-chilli-sauce.jpg"
Hot & Sweet Tomato Chilli Sauce MAGGI  500 g,MAGGI ,500 g,128,8901058854343,g,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Tomato Ketchup & Sauces,"https://www.bigbasket.com/media/uploads/p/l/266103_12-maggi-hot-sweet-tomato-chilli-sauce.jpg, https://www.bigbasket.com/media/uploads/p/l/266103-2_7-maggi-hot-sweet-tomato-chilli-sauce.jpg, https://www.bigbasket.com/media/uploads/p/l/266103-3_8-maggi-hot-sweet-tomato-chilli-sauce.jpg, https://www.bigbasket.com/media/uploads/p/l/266103-4_8-maggi-hot-sweet-tomato-chilli-sauce.jpg, https://www.bigbasket.com/media/uploads/p/l/266103-5_7-maggi-hot-sweet-tomato-chilli-sauce.jpg, https://www.bigbasket.com/media/uploads/p/l/266103-6_5-maggi-hot-sweet-tomato-chilli-sauce.jpg, https://www.bigbasket.com/media/uploads/p/l/266103-7_3-maggi-hot-sweet-tomato-chilli-sauce.jpg, https://www.bigbasket.com/media/uploads/p/l/266103-8_3-maggi-hot-sweet-tomato-chilli-sauce.jpg"
Good Day Butter Cookies Britannia 27.5 g,Britannia,27.5 g,5,8901063092709,g,Snacks & Branded Foods,Biscuits & Cookies,Cookies,"https://www.bigbasket.com/media/uploads/p/l/40026357_14-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/40026357-2_13-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/40026357-3_12-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/40026357-4_12-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/40026357-5_12-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/40026357-6_9-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/40026357-7_3-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/40026357-8_2-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/40026357-9_2-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/40026357-10_2-britannia-good-day-butter-cookies.jpg"
"Good Day Butter Cookies - Crunchy, Zero Trans Fat, Ready To Eat Britannia 60 g",Britannia,60 g,10,100012341,g,Snacks & Branded Foods,Biscuits & Cookies,Cookies,"https://www.bigbasket.com/media/uploads/p/l/100012341_18-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/100012341-2_13-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/100012341-3_13-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/100012341-4_13-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/100012341-5_13-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/100012341-6_11-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/100012341-7_7-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/100012341-8_3-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/100012341-9_3-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/100012341-10_2-britannia-good-day-butter-cookies.jpg"
Good Day Butter Cookies Britannia 120 g,Britannia,120 g,25,8901063092471,g,Snacks & Branded Foods,Biscuits & Cookies,Cookies,"https://www.bigbasket.com/media/uploads/p/l/40172192_11-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/40172192-2_11-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/40172192-3_11-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/40172192-4_11-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/40172192-5_11-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/40172192-6_3-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/40172192-7_3-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/40172192-8_2-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/40172192-9_2-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/40172192-10_2-britannia-good-day-butter-cookies.jpg"
Good Day Butter Cookies Britannia 200 g,Britannia,200 g,35,8901063092679,g,Snacks & Branded Foods,Biscuits & Cookies,Cookies,"https://www.bigbasket.com/media/uploads/p/l/40023488_12-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/40023488-2_8-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/40023488-3_7-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/40023488-4_7-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/40023488-5_7-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/40023488-6_4-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/40023488-7_2-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/40023488-8_2-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/40023488-9_2-britannia-good-day-butter-cookies.jpg, https://www.bigbasket.com/media/uploads/p/l/40023488-10_2-britannia-good-day-butter-cookies.jpg"
"Good Day Butter Cookies, (Get 22 g Extra) Britannia 6x60 g",Britannia,6x60 g,60,,g,Snacks & Branded Foods,Biscuits & Cookies,Cookies,"https://www.bigbasket.com/media/uploads/p/l/1203917_4-britannia-good-day-butter-cookies-get-22-g-extra.jpg, https://www.bigbasket.com/media/uploads/p/l/1203917-2_1-britannia-good-day-butter-cookies-get-22-g-extra.jpg, https://www.bigbasket.com/media/uploads/p/l/1203917-3_1-britannia-good-day-butter-cookies-get-22-g-extra.jpg, https://www.bigbasket.com/media/uploads/p/l/1203917-4_1-britannia-good-day-butter-cookies-get-22-g-extra.jpg, https://www.bigbasket.com/media/uploads/p/l/1203917-5_1-britannia-good-day-butter-cookies-get-22-g-extra.jpg"
Good Day Cookies - Butter Britannia 2x200 g,Britannia,2x200 g,70,,g,Snacks & Branded Foods,Biscuits & Cookies,Cookies,"https://www.bigbasket.com/media/uploads/p/l/1201300_6-britannia-good-day-cookies-butter.jpg, https://www.bigbasket.com/media/uploads/p/l/1201300-2_2-britannia-good-day-cookies-butter.jpg, https://www.bigbasket.com/media/uploads/p/l/1201300-3_2-britannia-good-day-cookies-butter.jpg, https://www.bigbasket.com/media/uploads/p/l/1201300-4_2-britannia-good-day-cookies-butter.jpg, https://www.bigbasket.com/media/uploads/p/l/1201300-5_2-britannia-good-day-cookies-butter.jpg, https://www.bigbasket.com/media/uploads/p/l/1201300-6_2-britannia-good-day-cookies-butter.jpg"
"Nice Time - Coconut Biscuits, Crunchy, Teatime Snack Britannia 59.4 g",Britannia,59.4 g,10,890106302820,g,Snacks & Branded Foods,Biscuits & Cookies,Cookies,"https://www.bigbasket.com/media/uploads/p/l/100012346_9-britannia-nice-time-coconut-biscuits.jpg, https://www.bigbasket.com/media/uploads/p/l/100012346-2_6-britannia-nice-time-coconut-biscuits.jpg, https://www.bigbasket.com/media/uploads/p/l/100012346-3_6-britannia-nice-time-coconut-biscuits.jpg, https://www.bigbasket.com/media/uploads/p/l/100012346-4_6-britannia-nice-time-coconut-biscuits.jpg, https://www.bigbasket.com/media/uploads/p/l/100012346-5_6-britannia-nice-time-coconut-biscuits.jpg, https://www.bigbasket.com/media/uploads/p/l/100012346-6_4-britannia-nice-time-coconut-biscuits.jpg, https://www.bigbasket.com/media/uploads/p/l/100012346-7_1-britannia-nice-time-coconut-biscuits.jpg"
"Nice Time Coconut Biscuit -  Ready To Eat, Crunchy & Sweet Britannia 143 g",Britannia,143 g,25,8901063028227,g,Snacks & Branded Foods,Biscuits & Cookies,Cookies,"https://www.bigbasket.com/media/uploads/p/l/100012380_14-britannia-nice-time-coconut-biscuits.jpg, https://www.bigbasket.com/media/uploads/p/l/100012380-2_12-britannia-nice-time-coconut-biscuits.jpg, https://www.bigbasket.com/media/uploads/p/l/100012380-3_12-britannia-nice-time-coconut-biscuits.jpg, https://www.bigbasket.com/media/uploads/p/l/100012380-4_12-britannia-nice-time-coconut-biscuits.jpg, https://www.bigbasket.com/media/uploads/p/l/100012380-5_11-britannia-nice-time-coconut-biscuits.jpg, https://www.bigbasket.com/media/uploads/p/l/100012380-6_7-britannia-nice-time-coconut-biscuits.jpg, https://www.bigbasket.com/media/uploads/p/l/100012380-7_6-britannia-nice-time-coconut-biscuits.jpg, https://www.bigbasket.com/media/uploads/p/l/100012380-8_1-britannia-nice-time-coconut-biscuits.jpg"
"Nice Time Coconut Biscuits - Sprinkled With Sugar Crystals, Crispy Britannia 300 g",Britannia,300 g,49,40237323,g,Snacks & Branded Foods,Biscuits & Cookies,Cookies,"https://www.bigbasket.com/media/uploads/p/l/40237323_1-britannia-nice-time-coconut-biscuits-sprinkled-with-sugar-crystals-crispy.jpg, https://www.bigbasket.com/media/uploads/p/l/40237323-2_1-britannia-nice-time-coconut-biscuits-sprinkled-with-sugar-crystals-crispy.jpg, https://www.bigbasket.com/media/uploads/p/l/40237323-3_1-britannia-nice-time-coconut-biscuits-sprinkled-with-sugar-crystals-crispy.jpg, https://www.bigbasket.com/media/uploads/p/l/40237323-4_1-britannia-nice-time-coconut-biscuits-sprinkled-with-sugar-crystals-crispy.jpg, https://www.bigbasket.com/media/uploads/p/l/40237323-5_1-britannia-nice-time-coconut-biscuits-sprinkled-with-sugar-crystals-crispy.jpg, https://www.bigbasket.com/media/uploads/p/l/40237323-6_1-britannia-nice-time-coconut-biscuits-sprinkled-with-sugar-crystals-crispy.jpg"
Nice Time - Sugar Showered Coconut Biscuits Britannia 6x59.4 g,Britannia,6x59.4 g,60,,g,Snacks & Branded Foods,Biscuits & Cookies,Glucose & Milk Biscuits,"https://www.bigbasket.com/media/uploads/p/l/1203915_3-britannia-nice-time-sugar-showered-coconut-biscuits.jpg, https://www.bigbasket.com/media/uploads/p/l/1203915-2_2-britannia-nice-time-sugar-showered-coconut-biscuits.jpg, https://www.bigbasket.com/media/uploads/p/l/1203915-3_2-britannia-nice-time-sugar-showered-coconut-biscuits.jpg, https://www.bigbasket.com/media/uploads/p/l/1203915-4_2-britannia-nice-time-sugar-showered-coconut-biscuits.jpg, https://www.bigbasket.com/media/uploads/p/l/1203915-5_2-britannia-nice-time-sugar-showered-coconut-biscuits.jpg, https://www.bigbasket.com/media/uploads/p/l/1203915-6_2-britannia-nice-time-sugar-showered-coconut-biscuits.jpg"
Nice Time - Sugar Showered Coconut Biscuits Britannia 3x143 g,Britannia,3x143 g,75,,g,Snacks & Branded Foods,Biscuits & Cookies,Glucose & Milk Biscuits,"https://www.bigbasket.com/media/uploads/p/l/1203919_3-britannia-nice-time-sugar-showered-coconut-biscuits.jpg, https://www.bigbasket.com/media/uploads/p/l/1203919-2_2-britannia-nice-time-sugar-showered-coconut-biscuits.jpg, https://www.bigbasket.com/media/uploads/p/l/1203919-3_2-britannia-nice-time-sugar-showered-coconut-biscuits.jpg, https://www.bigbasket.com/media/uploads/p/l/1203919-4_2-britannia-nice-time-sugar-showered-coconut-biscuits.jpg, https://www.bigbasket.com/media/uploads/p/l/1203919-5_2-britannia-nice-time-sugar-showered-coconut-biscuits.jpg, https://www.bigbasket.com/media/uploads/p/l/1203919-6_2-britannia-nice-time-sugar-showered-coconut-biscuits.jpg"
Potato Chips - Classic Salted Lay's 12 g,Lay's,12 g,5,890149152016,g,Snacks & Branded Foods,Snacks & Namkeen,Chips & Corn Snacks,"https://www.bigbasket.com/media/uploads/p/l/298588_10-lays-potato-chips-classic-salted.jpg, https://www.bigbasket.com/media/uploads/p/l/298588-2_5-lays-potato-chips-classic-salted.jpg, https://www.bigbasket.com/media/uploads/p/l/298588-3_5-lays-potato-chips-classic-salted.jpg, https://www.bigbasket.com/media/uploads/p/l/298588-4_5-lays-potato-chips-classic-salted.jpg, https://www.bigbasket.com/media/uploads/p/l/298588-5_5-lays-potato-chips-classic-salted.jpg, https://www.bigbasket.com/media/uploads/p/l/298588-6_1-lays-potato-chips-classic-salted.jpg"
Potato Chips - Classic Salted Lay's 23 g,Lay's,23 g,10,8901491503013,g,Snacks & Branded Foods,Snacks & Namkeen,Chips & Corn Snacks,"https://www.bigbasket.com/media/uploads/p/l/100022651_15-lays-potato-chips-simple-classic-salted.jpg, https://www.bigbasket.com/media/uploads/p/l/100022651-2_11-lays-potato-chips-simple-classic-salted.jpg, https://www.bigbasket.com/media/uploads/p/l/100022651-3_10-lays-potato-chips-simple-classic-salted.jpg, https://www.bigbasket.com/media/uploads/p/l/100022651-4_10-lays-potato-chips-simple-classic-salted.jpg, https://www.bigbasket.com/media/uploads/p/l/100022651-5_10-lays-potato-chips-simple-classic-salted.jpg, https://www.bigbasket.com/media/uploads/p/l/100022651-6_5-lays-potato-chips-simple-classic-salted.jpg, https://www.bigbasket.com/media/uploads/p/l/100022651-7_2-lays-potato-chips-simple-classic-salted.jpg"
Potato Chips - Classic Salted Lay's 3X12 g,Lay's,3X12 g,15,1227227,g,Snacks & Branded Foods,Snacks & Namkeen,Chips & Corn Snacks,https://www.bigbasket.com/media/uploads/p/l/1227227_1-lays-potato-chips-classic-salted.jpg
Potato Chips - Classic Salted Lay's 50 g,Lay's,50 g,20,8901491101837,g,Snacks & Branded Foods,Snacks & Namkeen,Chips & Corn Snacks,"https://www.bigbasket.com/media/uploads/p/l/102741_18-lays-potato-chips-simple-classic-salted.jpg, https://www.bigbasket.com/media/uploads/p/l/102741-2_15-lays-potato-chips-simple-classic-salted.jpg, https://www.bigbasket.com/media/uploads/p/l/102741-3_14-lays-potato-chips-simple-classic-salted.jpg, https://www.bigbasket.com/media/uploads/p/l/102741-4_14-lays-potato-chips-simple-classic-salted.jpg, https://www.bigbasket.com/media/uploads/p/l/102741-5_14-lays-potato-chips-simple-classic-salted.jpg, https://www.bigbasket.com/media/uploads/p/l/102741-6_10-lays-potato-chips-simple-classic-salted.jpg, https://www.bigbasket.com/media/uploads/p/l/102741-7_9-lays-potato-chips-simple-classic-salted.jpg, https://www.bigbasket.com/media/uploads/p/l/102741-8_9-lays-potato-chips-simple-classic-salted.jpg, https://www.bigbasket.com/media/uploads/p/l/102741-9_3-lays-potato-chips-simple-classic-salted.jpg"
Potato Chips - Classic Salted Lay's 73 g,Lay's,73 g,30,8901491001052,g,Snacks & Branded Foods,Snacks & Namkeen,Chips & Corn Snacks,"https://www.bigbasket.com/media/uploads/p/l/40202279_7-lays-potato-chips-classic-salted-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202279-2_7-lays-potato-chips-classic-salted-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202279-3_7-lays-potato-chips-classic-salted-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202279-4_7-lays-potato-chips-classic-salted-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202279-5_7-lays-potato-chips-classic-salted-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202279-6_7-lays-potato-chips-classic-salted-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202279-7_6-lays-potato-chips-classic-salted-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202279-8_5-lays-potato-chips-classic-salted-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202279-9_5-lays-potato-chips-classic-salted-best-quality-crunchy.jpg"
Potato Chips - Simple Classic Salted Lay's 90 g,Lay's,90 g,35,8901491981828,g,Snacks & Branded Foods,Snacks & Namkeen,Chips & Corn Snacks,"https://www.bigbasket.com/media/uploads/p/l/280929_9-lays-potato-chips-simple-classic-salted.jpg, https://www.bigbasket.com/media/uploads/p/l/280929-2_6-lays-potato-chips-simple-classic-salted.jpg, https://www.bigbasket.com/media/uploads/p/l/280929-3_7-lays-potato-chips-simple-classic-salted.jpg, https://www.bigbasket.com/media/uploads/p/l/280929-4_7-lays-potato-chips-simple-classic-salted.jpg, https://www.bigbasket.com/media/uploads/p/l/280929-5_7-lays-potato-chips-simple-classic-salted.jpg, https://www.bigbasket.com/media/uploads/p/l/280929-6_1-lays-potato-chips-simple-classic-salted.jpg"
Potato Chips - Classic Salted Lay's 90 g,Lay's,90 g,50,40202283,g,Snacks & Branded Foods,Snacks & Namkeen,Chips & Corn Snacks,"https://www.bigbasket.com/media/uploads/p/l/40202283_12-lays-potato-chips-classic-salted-best-quality.jpg, https://www.bigbasket.com/media/uploads/p/l/40202283-2_11-lays-potato-chips-classic-salted-best-quality.jpg, https://www.bigbasket.com/media/uploads/p/l/40202283-3_11-lays-potato-chips-classic-salted-best-quality.jpg, https://www.bigbasket.com/media/uploads/p/l/40202283-4_11-lays-potato-chips-classic-salted-best-quality.jpg, https://www.bigbasket.com/media/uploads/p/l/40202283-5_11-lays-potato-chips-classic-salted-best-quality.jpg, https://www.bigbasket.com/media/uploads/p/l/40202283-6_11-lays-potato-chips-classic-salted-best-quality.jpg, https://www.bigbasket.com/media/uploads/p/l/40202283-7_5-lays-potato-chips-classic-salted-best-quality.jpg, https://www.bigbasket.com/media/uploads/p/l/40202283-8_5-lays-potato-chips-classic-salted-best-quality.jpg, https://www.bigbasket.com/media/uploads/p/l/40202283-9_1-lays-potato-chips-classic-salted-best-quality.jpg"
Potato Chips - Simple Classic Salted Lay's 6x30 g,Lay's,6x30 g,60,,g,Snacks & Branded Foods,Snacks & Namkeen,Chips & Corn Snacks,https://www.bigbasket.com/media/uploads/p/l/1201430_2-lays-potato-chips-simple-classic-salted.jpg
Potato Chips - Simple Classic Salted Lay's 3x52 g,Lay's,3x52 g,60,,g,Snacks & Branded Foods,Snacks & Namkeen,Chips & Corn Snacks,https://www.bigbasket.com/media/uploads/p/l/1206561_2-lays-potato-chips-simple-classic-salted.jpg
Potato Chips - Classic Salted Lay's 2x90 g,Lay's,2x90 g,70,,g,Snacks & Branded Foods,Snacks & Namkeen,Chips & Corn Snacks,"https://www.bigbasket.com/media/uploads/p/l/1208147_6-lays-potato-chips-classic-salted.jpg, https://www.bigbasket.com/media/uploads/p/l/1208147-2_5-lays-potato-chips-classic-salted.jpg, https://www.bigbasket.com/media/uploads/p/l/1208147-3_5-lays-potato-chips-classic-salted.jpg, https://www.bigbasket.com/media/uploads/p/l/1208147-4_4-lays-potato-chips-classic-salted.jpg, https://www.bigbasket.com/media/uploads/p/l/1208147-5_4-lays-potato-chips-classic-salted.jpg, https://www.bigbasket.com/media/uploads/p/l/1208147-6_4-lays-potato-chips-classic-salted.jpg"
Potato Chips - Classic Salted Lay's 225x12 g,Lay's,225x12 g,1125,1225772,g,Snacks & Branded Foods,Snacks & Namkeen,Chips & Corn Snacks,https://www.bigbasket.com/media/uploads/p/l/1225772_0-lays-potato-chips-classic-salted.jpg
Chips - West Indies Hot N Sweet Chili Lay's 12 g,Lay's,12 g,5,8901491502054,g,Snacks & Branded Foods,Snacks & Namkeen,Chips & Corn Snacks,"https://www.bigbasket.com/media/uploads/p/l/40127984_4-lays-chips-west-indies-hot-n-sweet-chilli.jpg, https://www.bigbasket.com/media/uploads/p/l/40127984-2_7-lays-chips-west-indies-hot-n-sweet-chilli.jpg, https://www.bigbasket.com/media/uploads/p/l/40127984-3_7-lays-chips-west-indies-hot-n-sweet-chilli.jpg, https://www.bigbasket.com/media/uploads/p/l/40127984-4_7-lays-chips-west-indies-hot-n-sweet-chilli.jpg, https://www.bigbasket.com/media/uploads/p/l/40127984-5_7-lays-chips-west-indies-hot-n-sweet-chilli.jpg, https://www.bigbasket.com/media/uploads/p/l/40127984-6_1-lays-chips-west-indies-hot-n-sweet-chilli.jpg"
Potato Chips - West Indies Hot 'N' Sweet Chilli Flavour Lay's 24 g,Lay's,24 g,10,8901491983134,g,Snacks & Branded Foods,Snacks & Namkeen,Chips & Corn Snacks,"https://www.bigbasket.com/media/uploads/p/l/294278_23-lays-potato-chips-hot-sweet-chilli-flavour-best-quality.jpg, https://www.bigbasket.com/media/uploads/p/l/294278-2_18-lays-potato-chips-hot-sweet-chilli-flavour-best-quality.jpg, https://www.bigbasket.com/media/uploads/p/l/294278-3_17-lays-potato-chips-hot-sweet-chilli-flavour-best-quality.jpg, https://www.bigbasket.com/media/uploads/p/l/294278-4_17-lays-potato-chips-hot-sweet-chilli-flavour-best-quality.jpg, https://www.bigbasket.com/media/uploads/p/l/294278-5_17-lays-potato-chips-hot-sweet-chilli-flavour-best-quality.jpg, https://www.bigbasket.com/media/uploads/p/l/294278-6_12-lays-potato-chips-hot-sweet-chilli-flavour-best-quality.jpg, https://www.bigbasket.com/media/uploads/p/l/294278-7_9-lays-potato-chips-hot-sweet-chilli-flavour-best-quality.jpg, https://www.bigbasket.com/media/uploads/p/l/294278-8_2-lays-potato-chips-hot-sweet-chilli-flavour-best-quality.jpg, https://www.bigbasket.com/media/uploads/p/l/294278-9_1-lays-potato-chips-hot-sweet-chilli-flavour-best-quality.jpg"
